model,split,node,n_predictions,rmse,mae
xgboost,test,iv_x12_t10,422,0.0110499260169759,0.0077852932091565
xgboost,test,iv_x12_t11,422,0.0118629800492371,0.008237168519828
xgboost,test,iv_x12_t12,422,0.0117509851668047,0.0083451546102447
xgboost,test,iv_x12_t13,422,0.0126130141789568,0.0088096662252281
xgboost,test,iv_x12_t14,422,0.0130243653027254,0.0091049517559281
xgboost,test,iv_x12_t15,422,0.0135668060313994,0.0097036857966232
xgboost,test,iv_x12_t16,422,0.0142849357528746,0.0099685107602626
xgboost,test,iv_x12_t17,422,0.0153244261676235,0.0103793025959072
xgboost,test,iv_x12_t18,278,0.0135191092153091,0.0093072286892189
xgboost,test,iv_x13_t01,422,0.010215660648589,0.0067686463802136
xgboost,test,iv_x13_t02,422,0.0102425876383215,0.0070086500147726
xgboost,test,iv_x13_t03,422,0.0102773144780734,0.0071275213785564
xgboost,test,iv_x13_t04,422,0.0105085404216265,0.0076376961103388
xgboost,test,iv_x13_t05,422,0.0115287642787817,0.0081364734571491
xgboost,test,iv_x13_t06,422,0.0113926479311753,0.008317807561095
xgboost,test,iv_x13_t07,422,0.0112309340422856,0.0080337535234197
xgboost,test,iv_x13_t08,422,0.011893865667456,0.0081545298941125
xgboost,test,iv_x13_t09,422,0.0093133722306434,0.0065558085929918
xgboost,test,iv_x13_t10,422,0.0106009352938193,0.0072586209946525
xgboost,test,iv_x13_t11,422,0.0107056027099315,0.0075185734346335
xgboost,test,iv_x13_t12,422,0.0107484583623779,0.0076768835575713
xgboost,test,iv_x13_t13,422,0.011085806045844,0.0077747559099297
xgboost,test,iv_x13_t14,422,0.0117472946193978,0.0083050195663888
xgboost,test,iv_x13_t15,422,0.0124728010914225,0.0088010519997676
xgboost,test,iv_x13_t16,422,0.0138991555746221,0.0093972049260192
xgboost,test,iv_x13_t17,422,0.0129057235223598,0.009467162358879
xgboost,test,iv_x13_t18,278,0.0124244718522195,0.0083715067647057
xgboost,test,iv_x14_t01,422,0.0103938430906098,0.0070553294995782
xgboost,test,iv_x14_t02,422,0.0108956541971359,0.0074186113521564
xgboost,test,iv_x14_t03,422,0.0105212795387061,0.0074325830457004
xgboost,test,iv_x14_t04,422,0.0100843400482617,0.0074095604341786
xgboost,test,iv_x14_t05,422,0.0107996062733736,0.0079343878065568
xgboost,test,iv_x14_t06,422,0.0118036442594444,0.0087626972030457
xgboost,test,iv_x14_t07,422,0.0111780172642077,0.0081669864069884
xgboost,test,iv_x14_t08,422,0.0125826953824834,0.0088147189713171
xgboost,test,iv_x14_t09,422,0.0106511465700235,0.007640709751974
xgboost,test,iv_x14_t10,422,0.0104754481511713,0.0074360373955123
xgboost,test,iv_x14_t11,422,0.0126529580068429,0.0084966541380919
xgboost,test,iv_x14_t12,422,0.0132032139229172,0.0085960286313972
xgboost,test,iv_x14_t13,422,0.0137577272001405,0.008826609562506
xgboost,test,iv_x14_t14,422,0.0148020987701001,0.010193687231119
xgboost,test,iv_x14_t15,422,0.0139760515130596,0.0097680228685132
xgboost,test,iv_x14_t16,422,0.0139815573089807,0.0102901669575562
xgboost,test,iv_x14_t17,422,0.0148398199010954,0.0102144147636432
xgboost,test,iv_x14_t18,278,0.014716140058413,0.0101707200918698
xgboost,test,iv_x15_t01,422,0.0099536741019543,0.0066037761143921
xgboost,test,iv_x15_t02,422,0.0099001592555017,0.0069805911513294
xgboost,test,iv_x15_t03,422,0.010671514505777,0.0074391328905834
