quote_date,coverage_final,n_obs_raw,n_obs_unique,coverage,status,interp_used
2018-03-07,0.634,1265,862,0.634,kept,linear
2018-03-08,0.648,1108,779,0.648,kept,linear
2018-03-09,0.702,1486,928,0.702,kept,linear
2018-03-12,0.698,1554,1008,0.698,kept,linear
2018-03-13,0.632,1684,1093,0.632,kept,linear
2018-03-14,0.612,1522,1076,0.612,kept,linear
2018-03-15,0.774,1418,974,0.774,kept,linear
2018-03-16,0.75,1430,977,0.75,kept,linear
2018-03-19,0.81,1774,1141,0.81,kept,linear
2018-03-20,0.768,1383,946,0.768,kept,linear
2018-03-21,0.672,1454,990,0.672,kept,linear
2018-03-22,0.744,1617,1097,0.744,kept,linear
2018-03-23,0.768,1600,1046,0.768,kept,linear
2018-03-26,0.76,1764,1196,0.76,kept,linear
2018-03-27,0.74,1473,1007,0.74,kept,linear
2018-03-28,0.758,1439,1042,0.758,kept,linear
2018-03-29,0.756,1351,923,0.756,kept,linear
2018-04-02,0.738,1651,1069,0.738,kept,linear
2018-04-03,0.734,1427,932,0.734,kept,linear
2018-04-04,0.7,1487,1010,0.7,kept,linear
2018-04-05,0.73,1322,889,0.73,kept,linear
2018-04-06,0.76,1470,951,0.76,kept,linear
2018-04-09,0.712,1360,937,0.712,kept,linear
2018-04-10,0.732,1329,904,0.732,kept,linear
2018-04-11,0.748,1319,909,0.748,kept,linear
2018-04-12,0.71,1334,877,0.71,kept,linear
2018-04-13,0.682,1488,957,0.682,kept,linear
2018-04-16,0.724,1644,1046,0.724,kept,linear
2018-04-17,0.69,1766,1101,0.69,kept,linear
2018-04-18,0.648,1533,1006,0.648,kept,linear
2018-04-19,0.618,1377,988,0.618,kept,linear
2018-04-20,0.7,1495,1024,0.7,kept,linear
2018-04-23,0.644,1434,1013,0.644,kept,linear
2018-04-24,0.684,1705,1117,0.684,kept,linear
2018-04-25,0.688,1513,1058,0.688,kept,linear
2018-04-26,0.648,1330,907,0.648,kept,linear
2018-04-27,0.648,1217,843,0.648,kept,linear
2018-04-30,0.714,1359,990,0.714,kept,linear
2018-05-01,0.686,1485,1021,0.686,kept,linear
2018-05-02,0.688,1338,928,0.688,kept,linear
2018-05-03,0.678,1458,945,0.678,kept,linear
2018-05-04,0.676,1387,941,0.676,kept,linear
2018-05-07,0.634,1441,999,0.634,kept,linear
2018-05-08,0.67,1292,879,0.67,kept,linear
2018-05-09,0.688,1545,1066,0.688,kept,linear
2018-05-10,0.646,1527,1017,0.646,kept,linear
2018-05-11,0.642,1362,968,0.642,kept,linear
2018-05-14,0.648,1461,992,0.648,kept,linear
2018-05-15,0.678,1460,985,0.678,kept,linear
2018-05-16,0.636,1348,944,0.636,kept,linear
2018-05-17,0.596,1013,769,0.596,kept,linear
2018-05-18,0.604,1072,814,0.604,kept,linear
2018-05-21,0.616,1272,927,0.616,kept,linear
2018-05-22,0.592,1263,910,0.592,kept,linear
2018-05-23,0.606,1317,954,0.606,kept,linear
2018-05-24,0.604,1161,872,0.604,kept,linear
2018-05-25,0.57,1034,773,0.57,kept,linear
2018-05-29,0.61,1526,1015,0.61,kept,linear
2018-05-30,0.596,1314,941,0.596,kept,linear
2018-05-31,0.56,1120,830,0.56,kept,linear
2018-06-01,0.628,1356,997,0.628,kept,linear
2018-06-04,0.578,1289,909,0.578,kept,linear
2018-06-05,0.548,1296,948,0.548,kept,linear
2018-06-06,0.594,1540,1100,0.594,kept,linear
2018-06-07,0.568,1275,910,0.568,kept,linear
2018-06-08,0.546,1146,801,0.546,kept,linear
2018-06-11,0.554,1383,956,0.554,kept,linear
2018-06-12,0.556,1193,853,0.556,kept,linear
2018-06-13,0.56,1322,934,0.56,kept,linear
2018-06-14,0.558,1164,848,0.558,kept,linear
2018-06-15,0.546,1411,976,0.546,kept,linear
2018-06-18,0.568,1357,935,0.568,kept,linear
2018-06-19,0.56,1482,984,0.56,kept,linear
2018-06-20,0.532,1279,893,0.532,kept,linear
2018-06-21,0.782,1276,944,0.782,kept,linear
2018-06-22,0.746,1090,833,0.746,kept,linear
2018-06-25,0.722,1572,1043,0.722,kept,linear
2018-06-26,0.804,1355,998,0.804,kept,linear
2018-06-27,0.754,1571,1131,0.754,kept,linear
2018-06-28,0.744,1394,994,0.744,kept,linear
2018-06-29,0.762,1367,961,0.762,kept,linear
2018-07-02,0.76,1313,895,0.76,kept,linear
2018-07-03,0.758,1070,755,0.758,kept,linear
2018-07-05,0.718,1115,797,0.718,kept,linear
2018-07-06,0.722,1363,926,0.722,kept,linear
2018-07-09,0.758,1412,1007,0.758,kept,linear
2018-07-10,0.806,1397,959,0.806,kept,linear
2018-07-11,0.718,1379,978,0.718,kept,linear
2018-07-12,0.736,1265,871,0.736,kept,linear
2018-07-13,0.678,1250,861,0.678,kept,linear
2018-07-16,0.676,1300,893,0.676,kept,linear
2018-07-17,0.688,1417,945,0.688,kept,linear
2018-07-18,0.674,1398,962,0.674,kept,linear
2018-07-19,0.652,1118,845,0.652,kept,linear
2018-07-20,0.7,1061,826,0.7,kept,linear
2018-07-23,0.7,1079,833,0.7,kept,linear
2018-07-24,0.688,1312,926,0.688,kept,linear
2018-07-25,0.672,1400,1010,0.672,kept,linear
2018-07-26,0.708,1177,859,0.708,kept,linear
2018-07-27,0.692,1349,983,0.692,kept,linear
2018-07-30,0.684,1295,936,0.684,kept,linear
2018-07-31,0.654,1150,829,0.654,kept,linear
2018-08-01,0.632,1179,865,0.632,kept,linear
2018-08-02,0.618,1105,785,0.618,kept,linear
2018-08-03,0.626,1238,885,0.626,kept,linear
2018-08-06,0.668,1348,947,0.668,kept,linear
2018-08-07,0.654,1404,995,0.654,kept,linear
2018-08-08,0.602,1274,916,0.602,kept,linear
2018-08-09,0.662,1090,786,0.662,kept,linear
2018-08-10,0.634,1462,1060,0.634,kept,linear
2018-08-13,0.638,1502,1058,0.638,kept,linear
2018-08-14,0.648,1172,820,0.648,kept,linear
2018-08-15,0.646,1689,1166,0.646,kept,linear
2018-08-16,0.656,1312,952,0.656,kept,linear
2018-08-17,0.612,1334,918,0.612,kept,linear
2018-08-20,0.622,1337,900,0.622,kept,linear
2018-08-21,0.64,1518,998,0.64,kept,linear
2018-08-22,0.58,1270,891,0.58,kept,linear
2018-08-23,0.582,1046,821,0.582,kept,linear
2018-08-24,0.596,1197,887,0.596,kept,linear
2018-08-27,0.624,1469,1077,0.624,kept,linear
2018-08-28,0.632,1285,953,0.632,kept,linear
2018-08-29,0.64,1495,1067,0.64,kept,linear
2018-08-30,0.608,1292,961,0.608,kept,linear
2018-08-31,0.576,1217,882,0.576,kept,linear
2018-09-04,0.61,1235,899,0.61,kept,linear
2018-09-05,0.608,1402,1013,0.608,kept,linear
2018-09-06,0.582,1303,956,0.582,kept,linear
2018-09-07,0.588,1248,906,0.588,kept,linear
2018-09-10,0.56,1207,900,0.56,kept,linear
2018-09-11,0.578,1306,941,0.578,kept,linear
2018-09-12,0.532,1414,997,0.532,kept,linear
2018-09-13,0.564,1303,932,0.564,kept,linear
2018-09-14,0.548,1367,967,0.548,kept,linear
2018-09-17,0.58,1535,1073,0.58,kept,linear
2018-09-18,0.582,1449,1004,0.582,kept,linear
2018-09-19,0.566,1373,955,0.566,kept,linear
2018-09-20,0.806,1519,1075,0.806,kept,linear
2018-09-21,0.778,1343,980,0.778,kept,linear
2018-09-24,0.744,1267,957,0.744,kept,linear
2018-09-25,0.748,1154,902,0.748,kept,linear
2018-09-26,0.73,1292,983,0.73,kept,linear
2018-09-27,0.724,1142,856,0.724,kept,linear
2018-09-28,0.738,1142,836,0.738,kept,linear
2018-10-01,0.734,1332,938,0.734,kept,linear
2018-10-02,0.756,1171,814,0.756,kept,linear
2018-10-03,0.768,1317,946,0.768,kept,linear
2018-10-04,0.744,1439,993,0.744,kept,linear
2018-10-05,0.774,1482,1040,0.774,kept,linear
2018-10-09,0.762,1251,924,0.762,kept,linear
2018-10-10,0.814,1847,1183,0.814,kept,linear
2018-10-11,0.808,1866,1155,0.808,kept,linear
2018-10-12,0.724,1562,1034,0.724,kept,linear
2018-10-15,0.744,1513,1007,0.744,kept,linear
2018-10-16,0.724,1664,1070,0.724,kept,linear
2018-10-17,0.75,1548,1011,0.75,kept,linear
2018-10-18,0.736,1295,905,0.736,kept,linear
2018-10-19,0.72,1225,868,0.72,kept,linear
2018-10-22,0.73,1218,865,0.73,kept,linear
2018-10-23,0.746,1689,1122,0.746,kept,linear
2018-10-24,0.76,1733,1167,0.76,kept,linear
2018-10-25,0.746,1485,990,0.746,kept,linear
2018-10-26,0.734,1666,1103,0.734,kept,linear
2018-10-29,0.738,1601,1051,0.738,kept,linear
2018-10-30,0.702,1380,944,0.702,kept,linear
2018-10-31,0.738,1549,1052,0.738,kept,linear
2018-11-01,0.676,1223,854,0.676,kept,linear
2018-11-02,0.712,1250,872,0.712,kept,linear
2018-11-05,0.72,1097,778,0.72,kept,linear
2018-11-06,0.694,1095,769,0.694,kept,linear
2018-11-07,0.662,1659,1099,0.662,kept,linear
2018-11-08,0.708,1147,830,0.708,kept,linear
2018-11-09,0.668,1372,932,0.668,kept,linear
2018-11-13,0.728,1397,932,0.728,kept,linear
2018-11-14,0.68,1520,1050,0.68,kept,linear
2018-11-15,0.706,1440,961,0.706,kept,linear
2018-11-16,0.574,1271,883,0.574,kept,linear
2018-11-19,0.688,1519,1017,0.688,kept,linear
2018-11-20,0.704,1770,1132,0.704,kept,linear
2018-11-21,0.684,1443,947,0.684,kept,linear
2018-11-23,0.604,878,678,0.604,kept,linear
2018-11-26,0.676,1257,932,0.676,kept,linear
2018-11-27,0.642,1128,869,0.642,kept,linear
2018-11-28,0.666,1557,1115,0.666,kept,linear
2018-11-29,0.626,1085,783,0.626,kept,linear
2018-11-30,0.642,1135,831,0.642,kept,linear
2018-12-03,0.664,1350,934,0.664,kept,linear
2018-12-04,0.632,1430,971,0.632,kept,linear
2018-12-06,0.636,1356,921,0.636,kept,linear
2018-12-07,0.652,1436,968,0.652,kept,linear
2018-12-10,0.63,1714,1104,0.63,kept,linear
2018-12-11,0.612,1353,913,0.612,kept,linear
2018-12-12,0.59,1363,953,0.59,kept,linear
2018-12-13,0.608,1126,776,0.608,kept,linear
2018-12-14,0.614,1505,986,0.614,kept,linear
2018-12-17,0.608,1837,1124,0.608,kept,linear
2018-12-18,0.642,1686,1027,0.642,kept,linear
2018-12-20,0.874,1783,1161,0.874,kept,linear
2018-12-21,0.828,1665,1121,0.828,kept,linear
2018-12-26,0.828,1914,1239,0.828,kept,linear
2018-12-27,0.826,1653,1101,0.826,kept,linear
2018-12-28,0.826,1566,1051,0.826,kept,linear
2018-12-31,0.81,1466,984,0.81,kept,linear
2019-01-02,0.8,1399,926,0.8,kept,linear
2019-01-03,0.822,1423,939,0.822,kept,linear
2019-01-04,0.828,1544,1003,0.828,kept,linear
2019-01-07,0.826,1606,1028,0.826,kept,linear
2019-01-08,0.826,1470,971,0.826,kept,linear
2019-01-09,0.798,1428,966,0.798,kept,linear
2019-01-10,0.816,1215,799,0.816,kept,linear
2019-01-11,0.806,1247,833,0.806,kept,linear
2019-01-14,0.748,1297,879,0.748,kept,linear
2019-01-15,0.802,1493,964,0.802,kept,linear
2019-01-16,0.798,1551,1001,0.798,kept,linear
2019-01-17,0.832,1199,857,0.832,kept,linear
2019-01-18,0.808,1526,1035,0.808,kept,linear
2019-01-22,0.792,1425,1000,0.792,kept,linear
2019-01-23,0.812,1282,960,0.812,kept,linear
2019-01-24,0.808,1067,795,0.808,kept,linear
2019-01-25,0.764,1317,929,0.764,kept,linear
2019-01-28,0.804,1212,860,0.804,kept,linear
2019-01-29,0.796,1010,732,0.796,kept,linear
2019-01-30,0.802,1254,865,0.802,kept,linear
2019-01-31,0.79,1333,914,0.79,kept,linear
2019-02-01,0.794,1280,902,0.794,kept,linear
2019-02-04,0.754,1315,915,0.754,kept,linear
2019-02-05,0.76,1441,980,0.76,kept,linear
2019-02-06,0.782,1234,916,0.782,kept,linear
2019-02-07,0.742,1444,1000,0.742,kept,linear
2019-02-08,0.75,1275,886,0.75,kept,linear
2019-02-11,0.74,1233,858,0.74,kept,linear
2019-02-12,0.738,1493,974,0.738,kept,linear
2019-02-13,0.76,1548,1049,0.76,kept,linear
2019-02-14,0.728,957,726,0.728,kept,linear
2019-02-15,0.728,1253,917,0.728,kept,linear
2019-02-19,0.748,1290,912,0.748,kept,linear
2019-02-20,0.748,1141,852,0.748,kept,linear
2019-02-21,0.728,1140,837,0.728,kept,linear
2019-02-22,0.656,1236,871,0.656,kept,linear
2019-02-25,0.708,1412,986,0.708,kept,linear
2019-02-26,0.686,1198,873,0.686,kept,linear
2019-02-27,0.69,1191,893,0.69,kept,linear
2019-02-28,0.686,962,709,0.686,kept,linear
2019-03-01,0.668,1229,863,0.668,kept,linear
2019-03-04,0.678,1536,1048,0.678,kept,linear
2019-03-05,0.688,1184,871,0.688,kept,linear
2019-03-06,0.678,1429,1015,0.678,kept,linear
2019-03-07,0.692,1546,1030,0.692,kept,linear
2019-03-08,0.708,1582,1054,0.708,kept,linear
2019-03-11,0.718,1542,1050,0.718,kept,linear
2019-03-12,0.666,1519,1057,0.666,kept,linear
2019-03-13,0.64,1705,1182,0.64,kept,linear
2019-03-14,0.63,1211,876,0.63,kept,linear
2019-03-15,0.658,1617,1050,0.658,kept,linear
2019-03-18,0.652,1662,1100,0.652,kept,linear
2019-03-19,0.656,1757,1160,0.656,kept,linear
2019-03-20,0.636,1310,936,0.636,kept,linear
2019-03-21,0.812,1346,962,0.812,kept,linear
2019-03-22,0.748,1598,1122,0.748,kept,linear
2019-03-25,0.786,1536,1075,0.786,kept,linear
2019-03-26,0.774,1387,979,0.774,kept,linear
2019-03-27,0.792,1514,1095,0.792,kept,linear
2019-03-28,0.746,1186,851,0.746,kept,linear
2019-03-29,0.764,1444,1028,0.764,kept,linear
2019-04-01,0.81,1505,1050,0.81,kept,linear
2019-04-02,0.776,1282,874,0.776,kept,linear
2019-04-03,0.732,1569,1068,0.732,kept,linear
2019-04-04,0.74,1111,756,0.74,kept,linear
2019-04-05,0.728,1296,885,0.728,kept,linear
2019-04-08,0.762,1286,871,0.762,kept,linear
2019-04-09,0.758,1338,963,0.758,kept,linear
2019-04-10,0.738,1172,857,0.738,kept,linear
2019-04-11,0.746,1141,781,0.746,kept,linear
2019-04-12,0.73,1388,915,0.73,kept,linear
2019-04-15,0.74,1284,893,0.74,kept,linear
2019-04-16,0.742,1422,974,0.742,kept,linear
2019-04-17,0.732,1359,912,0.732,kept,linear
2019-04-18,0.744,1117,817,0.744,kept,linear
2019-04-22,0.702,1031,782,0.702,kept,linear
2019-04-23,0.718,1424,1005,0.718,kept,linear
2019-04-24,0.712,1193,901,0.712,kept,linear
2019-04-25,0.742,1140,819,0.742,kept,linear
2019-04-26,0.748,1176,822,0.748,kept,linear
2019-04-29,0.736,1373,972,0.736,kept,linear
2019-04-30,0.726,1284,937,0.726,kept,linear
2019-05-01,0.74,1363,988,0.74,kept,linear
2019-05-02,0.698,1364,937,0.698,kept,linear
2019-05-03,0.72,1241,875,0.72,kept,linear
2019-05-06,0.728,1416,991,0.728,kept,linear
2019-05-07,0.686,1748,1157,0.686,kept,linear
2019-05-08,0.69,1509,1055,0.69,kept,linear
2019-05-09,0.66,1514,1031,0.66,kept,linear
2019-05-10,0.694,1459,1019,0.694,kept,linear
2019-05-13,0.718,1780,1157,0.718,kept,linear
2019-05-14,0.662,1579,1063,0.662,kept,linear
2019-05-15,0.686,1486,1027,0.686,kept,linear
2019-05-16,0.684,1505,1020,0.684,kept,linear
2019-05-17,0.626,1409,929,0.626,kept,linear
2019-05-20,0.684,1425,940,0.684,kept,linear
2019-05-21,0.662,1294,888,0.662,kept,linear
2019-05-22,0.692,1329,922,0.692,kept,linear
2019-05-23,0.684,1402,992,0.684,kept,linear
2019-05-24,0.636,1098,831,0.636,kept,linear
2019-05-28,0.672,1380,991,0.672,kept,linear
2019-05-29,0.674,1799,1272,0.674,kept,linear
2019-05-30,0.652,1361,999,0.652,kept,linear
2019-05-31,0.656,1729,1231,0.656,kept,linear
2019-06-03,0.672,1810,1248,0.672,kept,linear
2019-06-04,0.656,1782,1215,0.656,kept,linear
2019-06-05,0.624,1760,1259,0.624,kept,linear
2019-06-06,0.658,1611,1131,0.658,kept,linear
2019-06-07,0.632,1923,1308,0.632,kept,linear
2019-06-10,0.63,1771,1218,0.63,kept,linear
2019-06-11,0.608,1581,1101,0.608,kept,linear
2019-06-12,0.618,1391,1025,0.618,kept,linear
2019-06-13,0.604,1204,899,0.604,kept,linear
2019-06-14,0.58,1384,1015,0.58,kept,linear
2019-06-17,0.586,1442,1031,0.586,kept,linear
2019-06-18,0.578,1794,1179,0.578,kept,linear
2019-06-19,0.606,1614,1083,0.606,kept,linear
2019-06-20,0.814,1772,1253,0.814,kept,linear
2019-06-21,0.778,1615,1185,0.778,kept,linear
2019-06-24,0.792,1380,1059,0.792,kept,linear
2019-06-25,0.776,1719,1211,0.776,kept,linear
2019-06-26,0.744,1434,1085,0.744,kept,linear
2019-06-27,0.79,1213,935,0.79,kept,linear
2019-06-28,0.77,1419,1040,0.77,kept,linear
